id,url,label,tweet,author,created_at,source_file,hasztag/canidate,tweet_clean,tweet_no_stop,tweet_base_no_stop
1.92E+18,https://x.com/BMuzyka07_real/status/1918385982241685895,pozytywny,"Gdy rozmawiałem z @RzepeckiLuki podczas obrad @parlament_mrp V kadencji w Senacie RP widać i czuć było od niego wielki zapał i chęć do działania, bardzo pozytywny człowiek. Cieszę się, że dołączył do drużyny #Mentzen2025 💪🇵🇱",BMuzyka07_real,Fri May 02 19:23:54 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,"gdy rozmawiałem z podczas obrad v kadencji w senacie rp widać i czuć było od niego wielki zapał i chęć do działania, bardzo pozytywny człowiek. cieszę się, że dołączył do drużyny mentzen2025   ","rozmawiałem obrad v kadencji senacie rp widać czuć wielki zapał chęć działania, pozytywny człowiek. cieszę się, dołączył drużyny mentzen2025","rozmawiać być obrady v kadencja senat rp widać czuć wielki zapał chęć działać, pozytywny człowiek. cieszyć się, dołączyć drużyna mentzen2025"
1.92E+18,https://x.com/tyczynski_k/status/1916127812844720457,pozytywny,W @LatarnikCEO też mi wyszła @MagdaBiejat. Tutaj w porównaniu do Kompasu wyborczego @oko_press aż 88% zgodności. Potem #Senyszyn 79% i @ZandbergRAZEM 78%. #WyboryPrezydenckie2025 #wybory2025 #Biejat2025 #Senyszyn2025 #Zandberg2025 https://t.co/ubd0VCtxLX,tyczynski_k,Sat Apr 26 13:50:45 +0000 2025,tweets__Senyszyn2025_20250505_121506.csv,tweets__Senyszyn2025,w też mi wyszła . tutaj w porównaniu do kompasu wyborczego aż 8% zgodności. potem senyszyn 79% i 78%. wyboryprezydenckie2025 wybory2025 biejat2025 senyszyn2025 zandberg2025 ,wyszła . porównaniu kompasu wyborczego 8% zgodności. potem senyszyn 79% 78%. wyboryprezydenckie2025 wybory2025 biejat2025 senyszyn2025 zandberg2025,wyjść. porównanie kompas wyborczy 8 % zgodność. potem senyszyn 79 % 78 %. wyboryprezydenckie2025 wybory2025 biejat2025 senyszyn2025 zandberg2025
1.92E+18,https://x.com/Holownia2025/status/1916910512383877501,negatywny,#debataprezydencka #Hołownia2025 https://t.co/gp05G0gwl9,Holownia2025,Mon Apr 28 17:40:55 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka, debataprezydencka hołownia2025 ,debataprezydencka hołownia2025,debataprezydencka hołownia2025
1.92E+18,https://x.com/Waldemar1314240/status/1919063354343079974,neutralny,"@SebRoss4 Oddanie głos w wyborach prezydenckich na Brauna to polski  obowiązk Przesłanie kampanii prezydenckiej #BRAUN2025 do Polaków, którzy chcą, aby „Polska była Polska”. https://t.co/mLfLwGbbJe",Waldemar1314240,Sun May 04 16:15:32 +0000 2025,tweets__Braun2025_20250505_114232.csv,tweets__Braun2025," odanie głos w wyborach prezydenckich na brauna to polski obowiązk przesłanie kampani prezydenckiej braun2025 do polaków, którzy chcą, aby „polska była polska”. ","odanie głos wyborach prezydenckich brauna polski obowiązk przesłanie kampani prezydenckiej braun2025 polaków, chcą, „polska polska”.","odać głos wybory prezydencki braun Polska obowiązk przesłanie kampana prezydencki braun2025 polak, chcieć, „ polski polski ”."
1.91E+18,https://x.com/etele80kovacs/status/1913924677124206756,negatywny,@wkrawcz1 Ale dlaczego nie jest ona w chakterystycznym zabytkowym stylu ? RTrzaskowski nawet nie potrafił uszanować miejsca zabytkowego jakim jest park Skaryszewski i postawił coś co zupełnie tam nie pasuje. Należy głosować na #Biejat a nie na bezmyślnego RTrzaskowskiego #Biejat2025 🏳️‍🌈,etele80kovacs,Sun Apr 20 11:56:16 +0000 2025,tweets__Biejat2025_20250505_122318.csv,tweets__Biejat2025, ale dlaczego nie jest ona w chakterystycznym zabytkowym stylu ? rtrzaskowski nawet nie potrafił uszanować miejsca zabytkowego jakim jest park skaryszewski i postawił coś co zupełnie tam nie pasuje. należy głosować na biejat a nie na bezmyślnego rtrzaskowskiego biejat2025  ,chakterystycznym zabytkowym stylu ? rtrzaskowski potrafił uszanować miejsca zabytkowego jakim park skaryszewski postawił zupełnie pasuje. należy głosować biejat bezmyślnego rtrzaskowskiego biejat2025,chakterystyczny zabytkowy styl? rtrzaskowski potrafić uszanować miejsce zabytkowy jaki park skaryszewski postawić zupełnie pasować. należeć głosować biejat bezmyślny rtrzaskowskiego biejat2025
1.92E+18,https://x.com/invictus_7777/status/1918774746990215478,negatywny,"@krolbijedame no i tu się zgodzę z milerem komunistycznym hopsztaplerem heheh a po za tym niech już przestaną robić kampanie społeczne które mają mi dopierdolić , i wymyślanie jakiś nienawistnch pomówień w tych kampaniach, na to też nie ma przepisu prawa #Nawrocki2025",invictus_7777,Sat May 03 21:08:43 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025," no i tu się zgodzę z milerem komunistycznym hopsztaplerem heheh a po za tym niech już przestaną robić kampanie społeczne które mają mi dopierdolić , i wymyślanie jakiś nienawistnch pomówień w tych kampaniach, na to też nie ma przepisu prawa nawrocki2025","zgodzę milerem komunistycznym hopsztaplerem heheh przestaną robić kampanie społeczne dopierdolić , wymyślanie nienawistnch pomówień kampaniach, przepisu prawa nawrocki2025","zgodzić miler komunistyczny hopsztapler heheh przestać robić kampania społeczny dopierdolić, wymyślać nienawistnch pomówienie kampania, przepis prawo nawrocki2025"
1.92E+18,https://x.com/RyschardK/status/1917083048119591050,negatywny,"Komentatorzy twierdzący, że debatę wygrał Nawrocki powinni udać się do lekarza. Od głowy. #debataprezydencka #debatasuperexpress",RyschardK,Tue Apr 29 05:06:31 +0000 2025,tweets__DebataPrezydencka_20250505_114856.csv,tweets__DebataPrezydencka,"komentatorzy twierdzący, że debatę wygrał nawrocki powini udać się do lekarza. od głowy. debataprezydencka debatasuperexpres","komentatorzy twierdzący, debatę wygrał nawrocki powini udać lekarza. głowy. debataprezydencka debatasuperexpres","komentator twierdzący, debata wygrać nawrocki powinić udać lekarz. głowa. debataprezydencki debatasuperexpres"
1.92E+18,https://x.com/WojciechGnat/status/1918735715216544111,neutralny,#Nawrocki2025 ✌️🇵🇱 https://t.co/a2tnRXqaeo,WojciechGnat,Sat May 03 18:33:37 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025    ,nawrocki2025,nawrocki2025
1.92E+18,https://x.com/Kwietrak/status/1918944603731857694,negatywny,Panie Trzaskowski @trzaskowski_  dlatego pan przegra. Gratuluje Panu takich pelnych milosci zwolenników  Tylko: #Nawrocki2025,Kwietrak,Sun May 04 08:23:40 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025,panie trzaskowski dlatego pan przegra. gratuluje panu takich pelnych milosci zwoleników tylko: nawrocki2025,panie trzaskowski przegra. gratuluje panu pelnych milosci zwoleników tylko: nawrocki2025,pani trzaskowski przegrać. gratulować pan pelny milosć zwoleniek tylko: nawrocki2025
1.92E+18,https://x.com/RafalzKrakowa/status/1918294443280552422,neutralny,Rodziny konfederatów to ratunek dla 🇵🇱 demografii. #Mentzen2025 👨‍👩‍👦‍👦,RafalzKrakowa,Fri May 02 13:20:10 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,rodziny konfederatów to ratunek dla   demografi. mentzen2025  ,rodziny konfederatów ratunek demografi. mentzen2025,rodzina konfederat ratunek demografi. mentzen2025
1.91E+18,https://x.com/potworzy/status/1914785442765144457,neutralny,@kaczafi @artbaroficjalny ratio,potworzy,Tue Apr 22 20:56:39 +0000 2025,tweets__Bartoszewiczreplies_1914573393644421349_20250505_133755.csv,tweets__Bartoszewiczreplies, ratio,ratio,ratio
1.92E+18,https://x.com/IwonaZywko/status/1915405329841397835,pozytywny,@szymon_holownia #Hołownia2025 #PodJednąFlagą #MójPrezydent #Wybory2025,IwonaZywko,Thu Apr 24 13:59:51 +0000 2025,tweets__Holownia2025_20250505_121943.csv,tweets__Holownia2025, hołownia2025 podjednąflagą mójprezydent wybory2025,hołownia2025 podjednąflagą mójprezydent wybory2025,hołownia2025 podjednąflagą mójprezydent wybory2025
1.92E+18,https://x.com/tarczynska_anna/status/1916956711253860787,pozytywny,@JNizinkiewicz @__Lewica @MagdaBiejat wyjaśniła dziś w punkt kilku kandydatów  #Biejat2025,tarczynska_anna,Mon Apr 28 20:44:29 +0000 2025,tweets__Biejat2025_20250505_114449.csv,tweets__Biejat2025, wyjaśniła dziś w punkt kilku kandydatów biejat2025,wyjaśniła punkt kandydatów biejat2025,wyjaśnić punkt kandydat biejat2025
1.92E+18,https://x.com/ANNAdust107/status/1918644898317697309,pozytywny,@agntwo1 🇵🇱🇵🇱🇵🇱✌️✌️✌️#Nawrocki2025Prezydentem !!!#Nawrocki2025🇵🇱 https://t.co/9TTGXO3fWw,ANNAdust107,Sat May 03 12:32:45 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025,        nawrocki2025prezydentem ! nawrocki2025  ,nawrocki2025prezydentem ! nawrocki2025,nawrocki2025prezydentem! nawrocki2025
1.92E+18,https://x.com/makePolandGA/status/1917704761064763686,negatywny,@KamilDziubka Ulalala.. aż dwa! A to oszust!  Trzaskowiski by za 700tys kibel na poli postawił A on mieszkanie kupił??!! Co za typ z tego nawrockiego :O #Mentzen2025,makePolandGA,Wed Apr 30 22:16:58 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, ulalala. aż dwa! a to oszust! trzaskowiski by za 70tys kibel na poli postawił a on mieszkanie kupił?! co za typ z tego nawrockiego :o mentzen2025,ulalala. dwa! oszust! trzaskowiski 70tys kibel poli postawił mieszkanie kupił?! typ nawrockiego :o mentzen2025,ulalala. dwa! oszust! trzaskowiski 70tys kibel pola postawić mieszkanie kupić?! typ nawrockiego:o mentzen2025
1.92E+18,https://x.com/jacek_mroz_/status/1916949614529294732,pozytywny,"Debata SE👍 @MagdaBiejat dzisiejszym występem w debacie udowodniła, że jest gotowa, by zostać Prezydentem Polski. 🇵🇱  #Biejat2025 https://t.co/IDczunijRg",jacek_mroz_,Mon Apr 28 20:16:17 +0000 2025,tweets__Biejat2025_20250505_114449.csv,tweets__Biejat2025,"debata se  dzisiejszym występem w debacie udowodniła, że jest gotowa, by zostać prezydentem polski.   biejat2025 ","debata se dzisiejszym występem debacie udowodniła, gotowa, zostać prezydentem polski. biejat2025","debata se dzisiejszy występ debata udowodnić, gotowy, zostać prezydent polski. biejat2025"
1.92E+18,https://x.com/JakubN84/status/1918681956369178784,neutralny,A kuku! #Zandberg2025 https://t.co/rgyTiQkwfT,JakubN84,Sat May 03 15:00:00 +0000 2025,tweets__zandberg2025_20250505_110456.csv,tweets__zandberg2025,a kuku! zandberg2025 ,kuku! zandberg2025,kuku! zandberg2025
1.92E+18,https://x.com/mateusz92_/status/1916922662477042015,neutralny,#Mentzen2025 recytuje mowę końcową #debata,mateusz92_,Mon Apr 28 18:29:12 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, mentzen2025 recytuje mowę końcową debata,mentzen2025 recytuje mowę końcową debata,mentzen2025 recytować mowa końcowy debata
1.92E+18,https://x.com/Arkadiu67573251/status/1918525257024938328,neutralny,@trzaskowski_ Padłem https://t.co/LX8Rdqf2Do,Arkadiu67573251,Sat May 03 04:37:20 +0000 2025,tweets__Trzaskowski_replies_1907140508121739677_20250505_133110.csv,tweets__Trzaskowski, padłem ,padłem,padłem
1.92E+18,https://x.com/gajewskantonina/status/1918649824666120554,pozytywny,"Codziennie @MagdaBiejat robi coś, co sprawia, że darzę ją jeszcze większą sympatią 🥰 #biejat2025 https://t.co/Jdb2dRSDui",gajewskantonina,Sat May 03 12:52:19 +0000 2025,tweets__Biejat2025_20250505_114449.csv,tweets__Biejat2025,"codzienie robi coś, co sprawia, że darzę ją jeszcze większą sympatią   biejat2025 ","codzienie robi coś, sprawia, darzę większą sympatią biejat2025","codzieć robić coś, sprawiać, darzyć duży sympatia biejat2025"
1.92E+18,https://x.com/ewefemme/status/1919117608588018070,negatywny,"Azyl w Mińsku, azyl w Budapeszcie..., ciekawe miejsca znajdują sobie sługusy mafii PIS. Czekają, ale się nie doczekają, bo #KumpelGangstera nie zostanie prezydentem. Wybierzemy #Trzaskowski2025  https://t.co/hVzhB8QTFn",ewefemme,Sun May 04 19:51:08 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025,"azyl w mińsku, azyl w budapeszcie., ciekawe miejsca znajdują sobie sługusy mafi pis. czekają, ale się nie doczekają, bo kumpelgangstera nie zostanie prezydentem. wybierzemy trzaskowski2025 ","azyl mińsku, azyl budapeszcie., ciekawe miejsca znajdują sługusy mafi pis. czekają, doczekają, kumpelgangstera zostanie prezydentem. wybierzemy trzaskowski2025","azyl mińsk, azyl budapeszć., ciekawy miejsce znajdować sługus mafi pis. czekać, doczekać, kumpelgangster zostać prezydent. wybierzemy trzaskowski2025"
1.92E+18,https://x.com/zeendree/status/1919017494049599883,pozytywny,@PiotrNamys Wszyscy chcemy Żeby Polska była Polską Dlatego prezydentem Polski będzie dr Karol Nawrocki  #Nawrocki2025 🇵🇱🇵🇱🇵🇱🇵🇱 https://t.co/ODkwWRPKrc,zeendree,Sun May 04 13:13:18 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, wszyscy chcemy żeby polska była polską dlatego prezydentem polski będzie dr karol nawrocki nawrocki2025      ,chcemy polska polską prezydentem polski dr karol nawrocki nawrocki2025,chcieć Polska polski prezydent polski dr Karol nawrocki nawrocki2025
1.91E+18,https://x.com/krakenkraken000/status/1911913810937729297,neutralny,#DebataPrezydencka https://t.co/Ol5O1Vo81x,krakenkraken000,Mon Apr 14 22:45:48 +0000 2025,tweets__DebataPrezydencka_20250505_122438.csv,tweets__DebataPrezydencka, debataprezydencka ,debataprezydencka,debataprezydencki
1.91E+18,https://x.com/fmc27_news/status/1912446848041701756,negatywny,"DEBATY POLITYCZNE TO USTAWKI I PROPAGANDA! Dr Artur Bartoszewicz, kandydat na prezydenta RP, rozprawia się z absurdem polskiej polityki.    PREMIERA ,,NOSZ JAK ONI KŁAMIĄ!"" JUŻ DZIŚ NA FMC27NEWS! https://t.co/jOEswADFmW   #bartoszewicz #debata  #DebataPrezydencka #debatarepublika #TrzaskowskiPrezydentemPolski2025 #Nawrocki2025 #Mentzen2025   @artbaroficjalny",fmc27_news,Wed Apr 16 10:03:54 +0000 2025,tweets__DebataPrezydencka_20250505_122438.csv,tweets__DebataPrezydencka,"debaty polityczne to ustawki i propaganda! dr artur bartoszewicz, kandydat na prezydenta rp, rozprawia się z absurdem polskiej polityki. premiera ,nosz jak oni kłamią!"" już dziś na fmc27news! bartoszewicz debata debataprezydencka debatarepublika trzaskowskiprezydentempolski2025 nawrocki2025 mentzen2025 ","debaty polityczne ustawki propaganda! dr artur bartoszewicz, kandydat prezydenta rp, rozprawia absurdem polskiej polityki. premiera ,nosz kłamią!"" fmc27news! bartoszewicz debata debataprezydencka debatarepublika trzaskowskiprezydentempolski2025 nawrocki2025 mentzen2025","debata polityczny ustawka propaganda! doktor artur bartoszewicz, kandydat prezydent rp, rozprawiać absurd polski polityka. premier, nosz kłamać! "" fmc27news! bartoszewicz debata debataprezydencki debatarepublik trzaskowskiprezydentempolski2025 nawrocki2025 mentzen2025"
1.92E+18,https://x.com/tjzeero/status/1918715700228587968,pozytywny,@Nawrocki25 Wygramy bo Polska ma być Polską #Nawrocki2025,tjzeero,Sat May 03 17:14:05 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, wygramy bo polska ma być polską nawrocki2025,wygramy polska polską nawrocki2025,wygrać Polska polski nawrocki2025
1.92E+18,https://x.com/e_kinia/status/1915395870268236098,pozytywny,"@pulpecinski @partiarazem @ZandbergRAZEM Bez łaski, już mam mommy #senyszyn2025",e_kinia,Thu Apr 24 13:22:16 +0000 2025,tweets__Senyszyn2025_20250505_121506.csv,tweets__Senyszyn2025," bez łaski, już mam momy senyszyn2025","łaski, momy senyszyn2025","łaska, momy senyszyn2025"
1.91E+18,https://x.com/MP_Panek/status/1911749902213800272,pozytywny,"@MagdaBiejat @AndrzejDuda @JoannaWicha @Lewica_News @__Lewica @ZygmuntowskiJ @apinska_malwina Super, że na spotkaniu są przedstawiciele środowisk medycznych i pacjentów! No i miło widzieć @ZygmuntowskiJ! #Biejat2025",MP_Panek,Mon Apr 14 11:54:29 +0000 2025,tweets__Biejat2025_20250505_122318.csv,tweets__Biejat2025," super, że na spotkaniu są przedstawiciele środowisk medycznych i pacjentów! no i miło widzieć ! biejat2025","super, spotkaniu przedstawiciele środowisk medycznych pacjentów! miło widzieć ! biejat2025","super, spotkanie przedstawiciel środowisko medyczny pacjent! miło widzieć! biejat2025"
1.92E+18,https://x.com/warszawskipis/status/1918985374489018710,pozytywny,"🇵🇱 Pełna mobilizacja dla @NawrockiKn! 🤍❤️ Od świtu działamy w całej Warszawie, m. in. na Pradze, Mokotowie, w Rembertowie, a także w Celestynowie!   #Nawrocki2025 #Warszawa https://t.co/AD8Dvd1ZBZ",warszawskipis,Sun May 04 11:05:40 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025,"  pełna mobilizacja dla !    od świtu działamy w całej warszawie, m. in. na pradze, mokotowie, w rembertowie, a także w celestynowie! nawrocki2025 warszawa ","pełna mobilizacja ! świtu działamy całej warszawie, m. in. pradze, mokotowie, rembertowie, celestynowie! nawrocki2025 warszawa","pełny mobilizacja! świt działać cały Warszawa, m. in. praga, mokot, rembertowie, celestynowie! nawrocki2025 warszawa"
1.92E+18,https://x.com/ewairmina/status/1918952506844942823,pozytywny,"@Nawrocki25 @NawrockiKn Jeden prezydent, jeden naród. 🇵🇱✌️  #Nawrocki2025   #Nawrocki2025Prezydentem   Pałac Prezydencki czeka na Karola Nawrockiego. https://t.co/CTL9PlUKs0",ewairmina,Sun May 04 08:55:04 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025," jeden prezydent, jeden naród.    nawrocki2025 nawrocki2025prezydentem pałac prezydencki czeka na karola nawrockiego. ","prezydent, naród. nawrocki2025 nawrocki2025prezydentem pałac prezydencki czeka karola nawrockiego.","prezydent, naród. nawrocki2025 nawrocki2025prezydentem pałac prezydencki czekać karol nawrockiego."
1.92E+18,https://x.com/MattTrader90/status/1916102652531818591,negatywny,"@szymon_holownia Milcz człowieku, wstyd na cały świat. #Hołownia2025 https://t.co/6W1hb5G7eo",MattTrader90,Sat Apr 26 12:10:46 +0000 2025,tweets__Holownia2025_20250505_121943.csv,tweets__Holownia2025," milcz człowieku, wstyd na cały świat. hołownia2025 ","milcz człowieku, wstyd świat. hołownia2025","milcz człowiek, wstyd świat. hołownia2025"
1.92E+18,https://x.com/Zamoyski1/status/1916918496623026394,neutralny,#debata Głębokie prace polowe @NawrockiKn #Wybory2025 #WyboryPrezydenckie2025 #WyboryPrezydenckie https://t.co/0DNSvwGbpX,Zamoyski1,Mon Apr 28 18:12:38 +0000 2025,tweets__WyboryPrezydenckie_20250505_115906.csv,tweets__WyboryPrezydenckie, debata głębokie prace polowe wybory2025 wyboryprezydenckie2025 wyboryprezydenckie ,debata głębokie prace polowe wybory2025 wyboryprezydenckie2025 wyboryprezydenckie,debata głęboki praca polowy wybory2025 wyboryprezydenckie2025 wyboryprezydencki
1.92E+18,https://x.com/lukiluki2024/status/1918961172423803390,neutralny,#Nawrocki2025,lukiluki2024,Sun May 04 09:29:30 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, nawrocki2025,nawrocki2025,nawrocki2025
